source,target,weight
jaah_29,schubert-winterreise_153,0.3809523809523809
jaah_29,schubert-winterreise_154,0.369047619047619
jaah_29,schubert-winterreise_155,0.1771871539313399
jaah_29,schubert-winterreise_156,0.1396103896103896
jaah_29,schubert-winterreise_157,0.1396103896103896
jaah_29,schubert-winterreise_158,0.1547619047619047
jaah_29,schubert-winterreise_160,0.1547619047619047
jaah_29,schubert-winterreise_161,0.1771871539313399
jaah_29,schubert-winterreise_162,0.369047619047619
jaah_29,schubert-winterreise_163,0.4
jaah_29,schubert-winterreise_166,0.1547619047619047
jaah_29,schubert-winterreise_167,0.1771871539313399
jaah_29,schubert-winterreise_168,0.1098901098901098
jaah_29,schubert-winterreise_170,0.1904761904761904
jaah_29,schubert-winterreise_171,0.1396103896103896
jaah_29,schubert-winterreise_172,0.6041666666666666
jaah_29,schubert-winterreise_173,0.1396103896103896
jaah_29,schubert-winterreise_177,0.1098901098901098
jaah_29,schubert-winterreise_178,0.2490842490842491
jaah_29,schubert-winterreise_179,0.2490842490842491
jaah_29,schubert-winterreise_181,0.1952380952380952
jaah_29,schubert-winterreise_182,0.4952380952380952
jaah_29,schubert-winterreise_183,0.4952380952380952
jaah_29,schubert-winterreise_185,0.1098901098901098
jaah_29,schubert-winterreise_186,0.4
jaah_29,schubert-winterreise_187,0.0977443609022556
jaah_29,schubert-winterreise_188,0.4
jaah_29,schubert-winterreise_189,0.3809523809523809
jaah_29,schubert-winterreise_193,0.0977443609022556
jaah_29,schubert-winterreise_196,0.4761904761904761
jaah_29,schubert-winterreise_197,0.1396103896103896
jaah_29,schubert-winterreise_198,0.6041666666666666
jaah_29,schubert-winterreise_199,0.3809523809523809
jaah_29,schubert-winterreise_200,0.6041666666666666
jaah_29,schubert-winterreise_202,0.3809523809523809
jaah_29,schubert-winterreise_203,0.1904761904761904
jaah_29,schubert-winterreise_205,0.1904761904761904
jaah_29,schubert-winterreise_207,0.4761904761904761
jaah_29,schubert-winterreise_209,0.4952380952380952
jaah_29,schubert-winterreise_211,0.2490842490842491
jaah_29,schubert-winterreise_214,0.4761904761904761
jaah_30,jaah_32,0.0801282051282051
jaah_30,jaah_39,0.2430555555555555
jaah_30,jaah_41,0.0571305841924398
jaah_30,jaah_47,0.0773809523809523
jaah_30,jaah_52,0.0885416666666666
jaah_30,jaah_54,0.075
jaah_30,jaah_59,0.0497747747747747
jaah_30,jaah_66,0.1157407407407407
jaah_30,jaah_69,0.0972222222222222
jaah_30,jaah_72,0.1354166666666666
jaah_30,jaah_73,0.0453341483292583
jaah_30,jaah_74,0.0599593495934959
jaah_30,jaah_77,0.0837245696400626
jaah_30,jaah_78,0.0705128205128205
jaah_30,jaah_79,0.0587121212121212
jaah_30,jaah_83,0.075
jaah_30,jaah_85,0.0952380952380952
jaah_30,jaah_86,0.0601851851851851
jaah_30,schubert-winterreise_1,0.1916666666666666
jaah_30,schubert-winterreise_2,0.1916666666666666
jaah_30,schubert-winterreise_3,0.0765503875968992
jaah_30,schubert-winterreise_9,0.1098484848484848
jaah_30,schubert-winterreise_10,0.0765503875968992
jaah_30,schubert-winterreise_13,0.0765503875968992
jaah_30,schubert-winterreise_16,0.1166666666666666
jaah_30,schubert-winterreise_17,0.3416666666666667
jaah_30,schubert-winterreise_18,0.1166666666666666
jaah_30,schubert-winterreise_23,0.2083333333333333
jaah_30,schubert-winterreise_26,0.1416666666666666
jaah_30,schubert-winterreise_27,0.2559523809523809
jaah_30,schubert-winterreise_28,0.1916666666666666
jaah_30,schubert-winterreise_31,0.2083333333333333
jaah_30,schubert-winterreise_33,0.2559523809523809
jaah_30,schubert-winterreise_34,0.0679824561403508
jaah_30,schubert-winterreise_36,0.0654761904761904
jaah_30,schubert-winterreise_40,0.2291666666666666
jaah_30,schubert-winterreise_44,0.0679824561403508
jaah_30,schubert-winterreise_48,0.1166666666666666
jaah_30,schubert-winterreise_51,0.0679824561403508
jaah_30,schubert-winterreise_53,0.2291666666666666
jaah_30,schubert-winterreise_55,0.0654761904761904
jaah_30,schubert-winterreise_59,0.2291666666666666
jaah_30,schubert-winterreise_61,0.0654761904761904
jaah_30,schubert-winterreise_63,0.0679824561403508
jaah_30,schubert-winterreise_65,0.1416666666666666
jaah_30,schubert-winterreise_66,0.0679824561403508
jaah_30,schubert-winterreise_68,0.2083333333333333
jaah_30,schubert-winterreise_72,0.0765503875968992
jaah_30,schubert-winterreise_73,0.2559523809523809
jaah_30,schubert-winterreise_74,0.1416666666666666
jaah_30,schubert-winterreise_82,0.1098484848484848
jaah_30,schubert-winterreise_83,0.3416666666666667
jaah_30,schubert-winterreise_84,0.1166666666666666
jaah_30,schubert-winterreise_86,0.1916666666666666
jaah_30,schubert-winterreise_88,0.1916666666666666
jaah_30,schubert-winterreise_89,0.1098484848484848
jaah_30,schubert-winterreise_90,0.3416666666666667
jaah_30,schubert-winterreise_91,0.1166666666666666
jaah_30,schubert-winterreise_95,0.0679824561403508
jaah_30,schubert-winterreise_96,0.1166666666666666
jaah_30,schubert-winterreise_102,0.1916666666666666
jaah_30,schubert-winterreise_103,0.0765503875968992
jaah_30,schubert-winterreise_104,0.0765503875968992
jaah_30,schubert-winterreise_111,0.0654761904761904
jaah_30,schubert-winterreise_112,0.1416666666666666
jaah_30,schubert-winterreise_113,0.1416666666666666
jaah_30,schubert-winterreise_114,0.2291666666666666
jaah_30,schubert-winterreise_117,0.2083333333333333
jaah_30,schubert-winterreise_119,0.2083333333333333
jaah_30,schubert-winterreise_121,0.0679824561403508
jaah_30,schubert-winterreise_126,0.2291666666666666
jaah_30,schubert-winterreise_128,0.0654761904761904
jaah_30,schubert-winterreise_129,0.1416666666666666
jaah_30,schubert-winterreise_130,0.2291666666666666
jaah_30,schubert-winterreise_131,0.2559523809523809
jaah_30,schubert-winterreise_132,0.0654761904761904
jaah_30,schubert-winterreise_133,0.2559523809523809
jaah_30,schubert-winterreise_134,0.3416666666666667
jaah_30,schubert-winterreise_136,0.1166666666666666
jaah_30,schubert-winterreise_141,0.1166666666666666
jaah_30,schubert-winterreise_142,0.1098484848484848
jaah_30,schubert-winterreise_145,0.3416666666666667
jaah_30,schubert-winterreise_147,0.1916666666666666
jaah_30,schubert-winterreise_148,0.2083333333333333
jaah_30,schubert-winterreise_151,0.3416666666666667
jaah_30,schubert-winterreise_153,0.2559523809523809
jaah_30,schubert-winterreise_154,0.1916666666666666
jaah_30,schubert-winterreise_155,0.0765503875968992
jaah_30,schubert-winterreise_156,0.1098484848484848
jaah_30,schubert-winterreise_157,0.1098484848484848
jaah_30,schubert-winterreise_161,0.0765503875968992
jaah_30,schubert-winterreise_162,0.1916666666666666
jaah_30,schubert-winterreise_163,0.1416666666666666
jaah_30,schubert-winterreise_167,0.0765503875968992
jaah_30,schubert-winterreise_170,0.0654761904761904
jaah_30,schubert-winterreise_171,0.1098484848484848
jaah_30,schubert-winterreise_172,0.2291666666666666
jaah_30,schubert-winterreise_173,0.1098484848484848
jaah_30,schubert-winterreise_181,0.1166666666666666
jaah_30,schubert-winterreise_182,0.3416666666666667
jaah_30,schubert-winterreise_183,0.3416666666666667
jaah_30,schubert-winterreise_186,0.1416666666666666
jaah_30,schubert-winterreise_187,0.0679824561403508
jaah_30,schubert-winterreise_188,0.1416666666666666
jaah_30,schubert-winterreise_189,0.2559523809523809
jaah_30,schubert-winterreise_193,0.0679824561403508
jaah_30,schubert-winterreise_196,0.2083333333333333
jaah_30,schubert-winterreise_197,0.1098484848484848
jaah_30,schubert-winterreise_198,0.2291666666666666
jaah_30,schubert-winterreise_199,0.2559523809523809
jaah_30,schubert-winterreise_200,0.2291666666666666
jaah_30,schubert-winterreise_202,0.2559523809523809
jaah_30,schubert-winterreise_203,0.0654761904761904
jaah_30,schubert-winterreise_205,0.0654761904761904
jaah_30,schubert-winterreise_207,0.2083333333333333
jaah_30,schubert-winterreise_209,0.3416666666666667
jaah_30,schubert-winterreise_214,0.2083333333333333
jaah_31,jaah_33,0.0667495854063018
jaah_31,jaah_36,0.0912698412698412
jaah_31,jaah_39,0.0868055555555555
jaah_31,jaah_40,0.0868055555555555
jaah_31,jaah_41,0.094692630775105
jaah_31,jaah_44,0.1111111111111111
jaah_31,jaah_47,0.0912698412698412
jaah_31,jaah_50,0.0776143790849673
jaah_31,jaah_52,0.1024305555555555
jaah_31,jaah_53,0.1660853678790898
jaah_31,jaah_54,0.0888888888888888
jaah_31,jaah_55,0.1207729468599033
jaah_31,jaah_56,0.1407407407407407
jaah_31,jaah_59,0.1273273273273273
jaah_31,jaah_64,0.0814176245210727
jaah_31,jaah_66,0.0833333333333333
jaah_31,jaah_67,0.1018518518518518
jaah_31,jaah_70,0.1115319865319865
jaah_31,jaah_72,0.1493055555555555
jaah_31,jaah_73,0.0592230372181472
jaah_31,jaah_74,0.0738482384823848
jaah_31,jaah_77,0.0766823161189358
jaah_31,jaah_78,0.1125356125356125
jaah_31,jaah_80,0.0626984126984127
jaah_31,jaah_83,0.0888888888888888
jaah_31,jaah_85,0.1455026455026455
jaah_31,jaah_86,0.074074074074074
jaah_31,schubert-winterreise_1,0.2055555555555555
jaah_31,schubert-winterreise_2,0.2055555555555555
jaah_31,schubert-winterreise_3,0.0904392764857881
jaah_31,schubert-winterreise_10,0.0904392764857881
jaah_31,schubert-winterreise_13,0.0904392764857881
jaah_31,schubert-winterreise_23,0.2222222222222222
jaah_31,schubert-winterreise_26,0.1555555555555555
jaah_31,schubert-winterreise_28,0.2055555555555555
jaah_31,schubert-winterreise_31,0.2222222222222222
jaah_31,schubert-winterreise_36,0.1058201058201058
jaah_31,schubert-winterreise_40,0.2430555555555555
jaah_31,schubert-winterreise_53,0.2430555555555555
jaah_31,schubert-winterreise_55,0.1058201058201058
jaah_31,schubert-winterreise_59,0.2430555555555555
jaah_31,schubert-winterreise_61,0.1058201058201058
jaah_31,schubert-winterreise_65,0.1555555555555555
jaah_31,schubert-winterreise_68,0.2222222222222222
jaah_31,schubert-winterreise_72,0.0904392764857881
jaah_31,schubert-winterreise_74,0.1555555555555555
jaah_31,schubert-winterreise_86,0.2055555555555555
jaah_31,schubert-winterreise_88,0.2055555555555555
jaah_31,schubert-winterreise_102,0.2055555555555555
jaah_31,schubert-winterreise_103,0.0904392764857881
jaah_31,schubert-winterreise_104,0.0904392764857881
jaah_31,schubert-winterreise_111,0.1058201058201058
jaah_31,schubert-winterreise_112,0.1555555555555555
jaah_31,schubert-winterreise_113,0.1555555555555555
jaah_31,schubert-winterreise_114,0.2430555555555555
jaah_31,schubert-winterreise_117,0.2222222222222222
jaah_31,schubert-winterreise_119,0.2222222222222222
jaah_31,schubert-winterreise_126,0.2430555555555555
jaah_31,schubert-winterreise_128,0.1058201058201058
jaah_31,schubert-winterreise_129,0.1555555555555555
jaah_31,schubert-winterreise_130,0.2430555555555555
jaah_31,schubert-winterreise_132,0.1058201058201058
jaah_31,schubert-winterreise_147,0.2055555555555555
jaah_31,schubert-winterreise_148,0.2222222222222222
jaah_31,schubert-winterreise_154,0.2055555555555555
jaah_31,schubert-winterreise_155,0.0904392764857881
jaah_31,schubert-winterreise_161,0.0904392764857881
jaah_31,schubert-winterreise_162,0.2055555555555555
jaah_31,schubert-winterreise_163,0.1555555555555555
jaah_31,schubert-winterreise_167,0.0904392764857881
jaah_31,schubert-winterreise_170,0.1058201058201058
jaah_31,schubert-winterreise_172,0.2430555555555555
jaah_31,schubert-winterreise_186,0.1555555555555555
jaah_31,schubert-winterreise_188,0.1555555555555555
jaah_31,schubert-winterreise_196,0.2222222222222222
jaah_31,schubert-winterreise_198,0.2430555555555555
jaah_31,schubert-winterreise_200,0.2430555555555555
jaah_31,schubert-winterreise_203,0.1058201058201058
jaah_31,schubert-winterreise_205,0.1058201058201058
jaah_31,schubert-winterreise_207,0.2222222222222222
jaah_31,schubert-winterreise_214,0.2222222222222222
jaah_32,jaah_36,0.0989010989010989
jaah_32,jaah_39,0.0697115384615384
jaah_32,jaah_41,0.0898757599788527
jaah_32,jaah_52,0.0853365384615384
jaah_32,jaah_54,0.1196581196581196
jaah_32,jaah_55,0.1382385730211817
jaah_32,jaah_66,0.0662393162393162
jaah_32,jaah_67,0.079059829059829
jaah_32,jaah_69,0.1253561253561253
jaah_32,jaah_72,0.1322115384615384
jaah_32,jaah_73,0.0421290201241301
jaah_32,jaah_77,0.0595882990249187
jaah_32,jaah_78,0.1121794871794871
jaah_32,jaah_79,0.111013986013986
jaah_32,jaah_85,0.092032967032967
jaah_32,jaah_86,0.0759734093067426
jaah_32,schubert-winterreise_1,0.1884615384615384
jaah_32,schubert-winterreise_2,0.1884615384615384
jaah_32,schubert-winterreise_3,0.073345259391771
jaah_32,schubert-winterreise_9,0.1066433566433566
jaah_32,schubert-winterreise_10,0.073345259391771
jaah_32,schubert-winterreise_13,0.073345259391771
jaah_32,schubert-winterreise_16,0.1134615384615384
jaah_32,schubert-winterreise_18,0.1134615384615384
jaah_32,schubert-winterreise_23,0.2051282051282051
jaah_32,schubert-winterreise_26,0.1384615384615384
jaah_32,schubert-winterreise_27,0.2527472527472527
jaah_32,schubert-winterreise_28,0.1884615384615384
jaah_32,schubert-winterreise_31,0.2051282051282051
jaah_32,schubert-winterreise_33,0.2527472527472527
jaah_32,schubert-winterreise_34,0.0647773279352226
jaah_32,schubert-winterreise_36,0.0622710622710622
jaah_32,schubert-winterreise_40,0.2259615384615384
jaah_32,schubert-winterreise_44,0.0647773279352226
jaah_32,schubert-winterreise_48,0.1134615384615384
jaah_32,schubert-winterreise_51,0.0647773279352226
jaah_32,schubert-winterreise_53,0.2259615384615384
jaah_32,schubert-winterreise_55,0.0622710622710622
jaah_32,schubert-winterreise_59,0.2259615384615384
jaah_32,schubert-winterreise_61,0.0622710622710622
jaah_32,schubert-winterreise_63,0.0647773279352226
jaah_32,schubert-winterreise_65,0.1384615384615384
jaah_32,schubert-winterreise_66,0.0647773279352226
jaah_32,schubert-winterreise_68,0.2051282051282051
jaah_32,schubert-winterreise_72,0.073345259391771
jaah_32,schubert-winterreise_73,0.2527472527472527
jaah_32,schubert-winterreise_74,0.1384615384615384
jaah_32,schubert-winterreise_82,0.1066433566433566
jaah_32,schubert-winterreise_84,0.1134615384615384
jaah_32,schubert-winterreise_86,0.1884615384615384
jaah_32,schubert-winterreise_88,0.1884615384615384
jaah_32,schubert-winterreise_89,0.1066433566433566
jaah_32,schubert-winterreise_91,0.1134615384615384
jaah_32,schubert-winterreise_95,0.0647773279352226
jaah_32,schubert-winterreise_96,0.1134615384615384
jaah_32,schubert-winterreise_102,0.1884615384615384
jaah_32,schubert-winterreise_103,0.073345259391771
jaah_32,schubert-winterreise_104,0.073345259391771
jaah_32,schubert-winterreise_111,0.0622710622710622
jaah_32,schubert-winterreise_112,0.1384615384615384
jaah_32,schubert-winterreise_113,0.1384615384615384
jaah_32,schubert-winterreise_114,0.2259615384615384
jaah_32,schubert-winterreise_117,0.2051282051282051
jaah_32,schubert-winterreise_119,0.2051282051282051
jaah_32,schubert-winterreise_121,0.0647773279352226
jaah_32,schubert-winterreise_126,0.2259615384615384
jaah_32,schubert-winterreise_128,0.0622710622710622
jaah_32,schubert-winterreise_129,0.1384615384615384
jaah_32,schubert-winterreise_130,0.2259615384615384
jaah_32,schubert-winterreise_131,0.2527472527472527
jaah_32,schubert-winterreise_132,0.0622710622710622
jaah_32,schubert-winterreise_133,0.2527472527472527
jaah_32,schubert-winterreise_136,0.1134615384615384
jaah_32,schubert-winterreise_141,0.1134615384615384
jaah_32,schubert-winterreise_142,0.1066433566433566
jaah_32,schubert-winterreise_147,0.1884615384615384
jaah_32,schubert-winterreise_148,0.2051282051282051
jaah_32,schubert-winterreise_153,0.2527472527472527
jaah_32,schubert-winterreise_154,0.1884615384615384
jaah_32,schubert-winterreise_155,0.073345259391771
jaah_32,schubert-winterreise_156,0.1066433566433566
jaah_32,schubert-winterreise_157,0.1066433566433566
jaah_32,schubert-winterreise_161,0.073345259391771
jaah_32,schubert-winterreise_162,0.1884615384615384
jaah_32,schubert-winterreise_163,0.1384615384615384
jaah_32,schubert-winterreise_167,0.073345259391771
jaah_32,schubert-winterreise_170,0.0622710622710622
jaah_32,schubert-winterreise_171,0.1066433566433566
jaah_32,schubert-winterreise_172,0.2259615384615384
jaah_32,schubert-winterreise_173,0.1066433566433566
jaah_32,schubert-winterreise_181,0.1134615384615384
jaah_32,schubert-winterreise_186,0.1384615384615384
jaah_32,schubert-winterreise_187,0.0647773279352226
jaah_32,schubert-winterreise_188,0.1384615384615384
jaah_32,schubert-winterreise_189,0.2527472527472527
jaah_32,schubert-winterreise_193,0.0647773279352226
jaah_32,schubert-winterreise_196,0.2051282051282051
jaah_32,schubert-winterreise_197,0.1066433566433566
jaah_32,schubert-winterreise_198,0.2259615384615384
jaah_32,schubert-winterreise_199,0.2527472527472527
jaah_32,schubert-winterreise_200,0.2259615384615384
jaah_32,schubert-winterreise_202,0.2527472527472527
jaah_32,schubert-winterreise_203,0.0622710622710622
jaah_32,schubert-winterreise_205,0.0622710622710622
jaah_32,schubert-winterreise_207,0.2051282051282051
jaah_32,schubert-winterreise_214,0.2051282051282051
jaah_33,jaah_38,0.0540511727078891
jaah_33,jaah_41,0.0355439298353592
jaah_33,jaah_44,0.0667495854063018
jaah_33,jaah_45,0.0297401879491431
jaah_33,jaah_49,0.0171940298507462
jaah_33,jaah_50,0.033252853380158
jaah_33,jaah_51,0.0278606965174129
jaah_33,jaah_56,0.0611940298507462
jaah_33,jaah_58,0.0260455149992611
jaah_33,jaah_62,0.0507079984691924
jaah_33,jaah_64,0.049408131755018
jaah_33,jaah_65,0.0413839891451831
jaah_33,jaah_67,0.0320273631840796
jaah_33,jaah_73,0.0198153486844506
jaah_33,jaah_80,0.0183368869936034
jaah_33,jaah_84,0.0469083155650319
jaah_33,jaah_88,0.0423226334083009
jaah_35,jaah_46,0.1195402298850574
jaah_35,jaah_49,0.0577241379310344
jaah_35,jaah_53,0.0584505953301376
jaah_35,jaah_56,0.1017241379310344
jaah_35,jaah_58,0.0665756230795493
jaah_35,jaah_64,0.1034482758620689
jaah_35,jaah_70,0.0630877742946708
jaah_35,jaah_74,0.0700168208578637
jaah_35,jaah_79,0.068769592476489
jaah_35,jaah_83,0.0850574712643678
jaah_35,jaah_88,0.1686348606518658
jaah_36,jaah_41,0.0682376043200785
jaah_36,jaah_51,0.0698412698412698
jaah_36,jaah_52,0.0825892857142857
jaah_36,jaah_53,0.0424407431133888
jaah_36,jaah_54,0.092063492063492
jaah_36,jaah_55,0.134575569358178
jaah_36,jaah_56,0.0857142857142857
jaah_36,jaah_59,0.0584298584298584
jaah_36,jaah_60,0.1009316770186335
jaah_36,jaah_62,0.0549450549450549
jaah_36,jaah_65,0.0493506493506493
jaah_36,jaah_67,0.0753968253968253
jaah_36,jaah_70,0.047077922077922
jaah_36,jaah_73,0.0393817673768774
jaah_36,jaah_74,0.0540069686411149
jaah_36,jaah_78,0.086080586080586
jaah_36,jaah_79,0.0703463203463203
jaah_36,jaah_80,0.0428571428571428
jaah_36,jaah_83,0.092063492063492
jaah_36,jaah_86,0.0542328042328042
jaah_36,schubert-winterreise_36,0.0595238095238095
jaah_36,schubert-winterreise_55,0.0595238095238095
jaah_36,schubert-winterreise_61,0.0595238095238095
jaah_36,schubert-winterreise_111,0.0595238095238095
jaah_36,schubert-winterreise_128,0.0595238095238095
jaah_36,schubert-winterreise_132,0.0595238095238095
jaah_36,schubert-winterreise_170,0.0595238095238095
jaah_36,schubert-winterreise_203,0.0595238095238095
jaah_36,schubert-winterreise_205,0.0595238095238095
jaah_37,jaah_44,0.2055555555555555
jaah_37,jaah_49,0.156
jaah_37,jaah_74,0.1682926829268292
jaah_37,jaah_75,0.1672413793103448
jaah_38,jaah_47,0.0785714285714285
jaah_38,jaah_50,0.0649159663865546
jaah_38,jaah_56,0.0928571428571428
jaah_38,jaah_58,0.0577086280056577
jaah_38,jaah_59,0.0509652509652509
jaah_38,jaah_64,0.0687192118226601
jaah_38,jaah_74,0.0611498257839721
jaah_38,jaah_75,0.0600985221674876
jaah_38,jaah_80,0.05
jaah_38,jaah_84,0.0785714285714285
jaah_39,jaah_41,0.0622852233676975
jaah_39,jaah_43,0.0741071428571428
jaah_39,jaah_47,0.0669642857142857
jaah_39,jaah_52,0.1041666666666666
jaah_39,jaah_54,0.1076388888888889
jaah_39,jaah_55,0.0964673913043478
jaah_39,jaah_64,0.0571120689655172
jaah_39,jaah_66,0.0983796296296296
jaah_39,jaah_67,0.0520833333333333
jaah_39,jaah_69,0.0868055555555555
jaah_39,jaah_72,0.1666666666666666
jaah_39,jaah_73,0.0349174816625916
jaah_39,jaah_74,0.0495426829268292
jaah_39,jaah_77,0.0698356807511737
jaah_39,jaah_78,0.0600961538461538
jaah_39,jaah_79,0.0482954545454545
jaah_39,jaah_80,0.0383928571428571
jaah_39,jaah_83,0.0861111111111111
jaah_39,jaah_85,0.113095238095238
jaah_39,jaah_86,0.066358024691358
jaah_39,schubert-winterreise_0,0.0697115384615384
jaah_39,schubert-winterreise_1,0.3020833333333333
jaah_39,schubert-winterreise_2,0.3020833333333333
jaah_39,schubert-winterreise_3,0.1102228682170542
jaah_39,schubert-winterreise_4,0.1145833333333333
jaah_39,schubert-winterreise_6,0.0697115384615384
jaah_39,schubert-winterreise_9,0.0994318181818181
jaah_39,schubert-winterreise_10,0.1102228682170542
jaah_39,schubert-winterreise_11,0.1145833333333333
jaah_39,schubert-winterreise_13,0.1102228682170542
jaah_39,schubert-winterreise_14,0.1145833333333333
jaah_39,schubert-winterreise_16,0.1770833333333333
jaah_39,schubert-winterreise_17,0.4416666666666667
jaah_39,schubert-winterreise_18,0.1770833333333333
jaah_39,schubert-winterreise_21,0.1955128205128205
jaah_39,schubert-winterreise_23,0.3958333333333333
jaah_39,schubert-winterreise_26,0.30625
jaah_39,schubert-winterreise_27,0.4092261904761904
jaah_39,schubert-winterreise_28,0.3020833333333333
jaah_39,schubert-winterreise_31,0.3958333333333333
jaah_39,schubert-winterreise_33,0.4092261904761904
jaah_39,schubert-winterreise_34,0.0575657894736842
jaah_39,schubert-winterreise_36,0.1101190476190476
jaah_39,schubert-winterreise_40,0.5104166666666666
jaah_39,schubert-winterreise_44,0.0575657894736842
jaah_39,schubert-winterreise_48,0.1770833333333333
jaah_39,schubert-winterreise_51,0.0575657894736842
jaah_39,schubert-winterreise_53,0.5104166666666666
jaah_39,schubert-winterreise_55,0.1101190476190476
jaah_39,schubert-winterreise_59,0.5104166666666666
jaah_39,schubert-winterreise_61,0.1101190476190476
jaah_39,schubert-winterreise_63,0.0575657894736842
jaah_39,schubert-winterreise_65,0.30625
jaah_39,schubert-winterreise_66,0.0575657894736842
jaah_39,schubert-winterreise_68,0.3958333333333333
jaah_39,schubert-winterreise_72,0.1102228682170542
jaah_39,schubert-winterreise_73,0.4092261904761904
jaah_39,schubert-winterreise_74,0.30625
jaah_39,schubert-winterreise_78,0.1145833333333333
jaah_39,schubert-winterreise_80,0.1955128205128205
jaah_39,schubert-winterreise_82,0.0994318181818181
jaah_39,schubert-winterreise_83,0.4416666666666667
jaah_39,schubert-winterreise_84,0.1770833333333333
jaah_39,schubert-winterreise_85,0.1955128205128205
jaah_39,schubert-winterreise_86,0.3020833333333333
jaah_39,schubert-winterreise_88,0.3020833333333333
jaah_39,schubert-winterreise_89,0.0994318181818181
jaah_39,schubert-winterreise_90,0.4416666666666667
jaah_39,schubert-winterreise_91,0.1770833333333333
jaah_39,schubert-winterreise_94,0.0697115384615384
jaah_39,schubert-winterreise_95,0.0575657894736842
jaah_39,schubert-winterreise_96,0.1770833333333333
jaah_39,schubert-winterreise_97,0.1145833333333333
jaah_39,schubert-winterreise_99,0.1145833333333333
jaah_39,schubert-winterreise_102,0.3020833333333333
jaah_39,schubert-winterreise_103,0.1102228682170542
jaah_39,schubert-winterreise_104,0.1102228682170542
jaah_39,schubert-winterreise_111,0.1101190476190476
jaah_39,schubert-winterreise_112,0.30625
jaah_39,schubert-winterreise_113,0.30625
jaah_39,schubert-winterreise_114,0.5104166666666666
jaah_39,schubert-winterreise_117,0.3958333333333333
jaah_39,schubert-winterreise_119,0.3958333333333333
jaah_39,schubert-winterreise_121,0.0575657894736842
jaah_39,schubert-winterreise_122,0.0697115384615384
jaah_39,schubert-winterreise_126,0.5104166666666666
jaah_39,schubert-winterreise_128,0.1101190476190476
jaah_39,schubert-winterreise_129,0.30625
jaah_39,schubert-winterreise_130,0.5104166666666666
jaah_39,schubert-winterreise_131,0.4092261904761904
jaah_39,schubert-winterreise_132,0.1101190476190476
jaah_39,schubert-winterreise_133,0.4092261904761904
jaah_39,schubert-winterreise_134,0.4416666666666667
jaah_39,schubert-winterreise_136,0.1770833333333333
jaah_39,schubert-winterreise_139,0.1955128205128205
jaah_39,schubert-winterreise_141,0.1770833333333333
jaah_39,schubert-winterreise_142,0.0994318181818181
jaah_39,schubert-winterreise_143,0.0697115384615384
jaah_39,schubert-winterreise_144,0.1955128205128205
jaah_39,schubert-winterreise_145,0.4416666666666667
jaah_39,schubert-winterreise_146,0.0697115384615384
jaah_39,schubert-winterreise_147,0.3020833333333333
jaah_39,schubert-winterreise_148,0.3958333333333333
jaah_39,schubert-winterreise_150,0.1955128205128205
jaah_39,schubert-winterreise_151,0.4416666666666667
jaah_39,schubert-winterreise_153,0.4092261904761904
jaah_39,schubert-winterreise_154,0.3020833333333333
jaah_39,schubert-winterreise_155,0.1102228682170542
jaah_39,schubert-winterreise_156,0.0994318181818181
jaah_39,schubert-winterreise_157,0.0994318181818181
jaah_39,schubert-winterreise_158,0.1145833333333333
jaah_39,schubert-winterreise_160,0.1145833333333333
jaah_39,schubert-winterreise_161,0.1102228682170542
jaah_39,schubert-winterreise_162,0.3020833333333333
jaah_39,schubert-winterreise_163,0.30625
jaah_39,schubert-winterreise_166,0.1145833333333333
jaah_39,schubert-winterreise_167,0.1102228682170542
jaah_39,schubert-winterreise_168,0.0697115384615384
jaah_39,schubert-winterreise_170,0.1101190476190476
jaah_39,schubert-winterreise_171,0.0994318181818181
jaah_39,schubert-winterreise_172,0.5104166666666666
jaah_39,schubert-winterreise_173,0.0994318181818181
jaah_39,schubert-winterreise_177,0.0697115384615384
jaah_39,schubert-winterreise_178,0.1955128205128205
jaah_39,schubert-winterreise_179,0.1955128205128205
jaah_39,schubert-winterreise_181,0.1770833333333333
jaah_39,schubert-winterreise_182,0.4416666666666667
jaah_39,schubert-winterreise_183,0.4416666666666667
jaah_39,schubert-winterreise_185,0.0697115384615384
jaah_39,schubert-winterreise_186,0.30625
jaah_39,schubert-winterreise_187,0.0575657894736842
jaah_39,schubert-winterreise_188,0.30625
jaah_39,schubert-winterreise_189,0.4092261904761904
jaah_39,schubert-winterreise_193,0.0575657894736842
jaah_39,schubert-winterreise_196,0.3958333333333333
jaah_39,schubert-winterreise_197,0.0994318181818181
jaah_39,schubert-winterreise_198,0.5104166666666666
jaah_39,schubert-winterreise_199,0.4092261904761904
jaah_39,schubert-winterreise_200,0.5104166666666666
jaah_39,schubert-winterreise_202,0.4092261904761904
jaah_39,schubert-winterreise_203,0.1101190476190476
jaah_39,schubert-winterreise_205,0.1101190476190476
jaah_39,schubert-winterreise_207,0.3958333333333333
jaah_39,schubert-winterreise_209,0.4416666666666667
jaah_39,schubert-winterreise_211,0.1955128205128205
jaah_39,schubert-winterreise_214,0.3958333333333333
jaah_40,jaah_64,0.0571120689655172
jaah_41,jaah_45,0.0354333715158457
jaah_41,jaah_49,0.0214639175257731
jaah_41,jaah_52,0.0831185567010309
jaah_41,jaah_53,0.0221903749248763
jaah_41,jaah_54,0.1463917525773196
jaah_41,jaah_55,0.161362617660242
jaah_41,jaah_56,0.0654639175257732
jaah_41,jaah_58,0.030315402674288
